Date,Season,HomeTeam,AwayTeam,diff_avg_points,diff_avg_goals_scored,diff_avg_goals_conceded,diff_win_rate,diff_table_position,diff_cumul_points,diff_points_per_game,diff_days_rest,home_attack_vs_away_defense,away_attack_vs_home_defense,home_avg_goals_scored,home_avg_goals_conceded,home_win_rate,home_clean_sheet_rate,home_table_position,away_avg_goals_scored,away_avg_goals_conceded,away_win_rate,away_clean_sheet_rate,away_table_position,home_matchday,FTR,B365H,B365D,B365A
2021-08-13,2021-22,Valencia,Getafe,0.5999999999999999,1.4,0.19999999999999996,0.2,0.0,0.0,0.0,0.0,1.0,-0.6,1.8,1.0,0.4,0.4,10.0,0.4,0.8,0.2,0.2,10.0,1,H,2.55,3.0,3.1
2021-08-27,2021-22,Valencia,Alaves,0.40000000000000013,-0.19999999999999996,-1.0,0.0,-14.0,4.0,2.0,0.0,-0.40000000000000013,0.7999999999999999,1.2,0.6,0.4,0.4,5.0,1.4,1.6,0.4,0.2,19.0,3,H,1.75,3.6,4.75
2021-09-19,2021-22,Valencia,Real Madrid,-0.3999999999999999,-1.2,-0.9999999999999999,-0.20000000000000007,1.0,0.0,0.0,0.0,0.40000000000000013,2.6,1.8,0.4,0.6,0.6,3.0,3.0,1.4,0.8,0.2,2.0,5,A,3.8,3.8,1.9
2021-09-25,2021-22,Valencia,Ath Bilbao,-0.20000000000000018,1.0,0.7999999999999999,0.0,-4.0,1.0,0.16666666666666674,-1.0,1.4,-0.3999999999999999,2.0,1.4,0.4,0.2,5.0,1.0,0.6,0.4,0.6,9.0,7,D,2.6,3.2,2.8
2021-10-23,2021-22,Valencia,Mallorca,-0.4,0.0,-0.19999999999999996,-0.2,-3.0,1.0,0.11111111111111094,-1.0,-1.2,-1.0,0.8,1.8,0.0,0.2,10.0,0.8,2.0,0.2,0.4,13.0,10,D,1.66,3.8,5.25
2021-10-30,2021-22,Valencia,Villarreal,-0.4,-0.3999999999999999,0.6000000000000001,-0.2,-2.0,1.0,-0.018181818181818077,-1.0,-0.3999999999999999,-0.6000000000000001,1.0,2.0,0.0,0.2,11.0,1.4,1.4,0.2,0.4,13.0,12,H,2.9,3.4,2.45
2021-11-07,2021-22,Valencia,Ath Madrid,-0.6000000000000001,-0.6000000000000001,0.8,-0.2,7.0,-6.0,-0.6666666666666667,1.0,0.19999999999999996,0.0,1.2,1.8,0.2,0.4,11.0,1.8,1.0,0.4,0.4,4.0,13,D,4.5,3.2,1.95
2021-11-27,2021-22,Valencia,Vallecano,-0.19999999999999996,0.20000000000000018,0.6000000000000001,-0.2,4.0,-5.0,-0.357142857142857,1.0,0.40000000000000013,-0.40000000000000013,1.6,1.8,0.2,0.4,10.0,1.4,1.2,0.4,0.4,6.0,15,D,2.0,3.4,3.9
2021-12-11,2021-22,Valencia,Elche,0.8,0.20000000000000018,-0.8,0.2,-8.0,7.0,0.4375,0.0,-0.19999999999999996,0.3999999999999999,1.6,1.0,0.4,0.4,8.0,1.4,1.8,0.2,0.0,16.0,17,H,1.75,3.5,5.0
2021-12-31,2021-22,Valencia,Espanol,1.0000000000000002,0.6000000000000001,-0.40000000000000013,0.19999999999999996,-3.0,5.0,0.2777777777777779,-3.0,0.19999999999999996,0.0,1.8,1.2,0.6,0.2,8.0,1.2,1.6,0.4,0.2,11.0,19,A,1.8,3.8,4.2
2022-01-19,2021-22,Valencia,Sevilla,-0.8,0.8,1.8000000000000003,-0.20000000000000007,8.0,-16.0,-0.8000000000000003,1.0,1.6,-1.0000000000000002,2.0,2.2,0.6,0.0,10.0,1.2,0.4,0.8,0.6,2.0,21,D,3.3,3.25,2.25
2022-02-06,2021-22,Valencia,Sociedad,-0.19999999999999996,1.2000000000000002,1.0,0.0,5.0,-5.0,-0.30086580086580095,1.0,0.19999999999999996,-2.0,1.8,2.6,0.2,0.0,11.0,0.6,1.6,0.2,0.4,6.0,23,D,2.87,3.2,2.6
2022-02-20,2021-22,Valencia,Barcelona,-1.8000000000000003,-0.8,1.0,-0.6,6.0,-9.0,-0.44565217391304346,0.0,0.0,-0.19999999999999996,1.0,2.0,0.0,0.2,12.0,1.8,1.0,0.6,0.4,6.0,25,A,3.6,3.5,2.05
2022-03-05,2021-22,Valencia,Granada,0.6000000000000001,0.8,0.0,0.2,-8.0,8.0,0.3076923076923076,2.0,-0.8,-1.6,1.0,1.8,0.2,0.4,9.0,0.2,1.8,0.0,0.2,17.0,27,H,1.75,3.6,4.5
2022-04-03,2021-22,Valencia,Cadiz,0.3999999999999999,0.19999999999999996,0.4,0.19999999999999996,-8.0,13.0,0.44827586206896564,1.0,0.6,0.0,1.2,1.0,0.6,0.6,9.0,1.0,0.6,0.4,0.6,17.0,30,D,1.85,3.3,4.75
2022-04-16,2021-22,Valencia,Osasuna,0.0,-0.19999999999999996,-1.4,-0.19999999999999996,-1.0,1.0,0.032258064516129004,-1.0,-0.8,0.7999999999999999,1.0,0.4,0.4,0.6,9.0,1.2,1.8,0.6,0.4,10.0,32,A,2.15,3.2,3.7
2022-04-30,2021-22,Valencia,Levante,-0.19999999999999996,-1.6,-1.0,-0.2,-9.0,17.0,0.5151515151515151,2.0,-1.4,1.2000000000000002,0.6,1.0,0.2,0.4,10.0,2.2,2.0,0.4,0.2,19.0,34,D,2.2,3.5,3.2
2022-05-10,2021-22,Valencia,Betis,-0.4,0.0,0.3999999999999999,-0.2,5.0,-14.0,-0.40000000000000013,0.0,-0.20000000000000007,-0.6,0.6,1.2,0.0,0.2,10.0,0.6,0.8,0.2,0.4,5.0,36,A,3.1,3.4,2.2
2022-05-21,2021-22,Valencia,Celta,-0.7999999999999999,-0.9999999999999999,0.19999999999999996,-0.4,1.0,-1.0,-0.027027027027026973,1.0,-0.7999999999999999,0.0,0.4,1.4,0.0,0.2,11.0,1.4,1.2,0.4,0.4,10.0,38,H,2.75,3.3,2.62
2022-08-29,2022-23,Valencia,Ath Madrid,-0.6000000000000001,-0.8,0.19999999999999996,-0.19999999999999996,2.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.8,1.0,0.4,0.4,14.0,1.6,0.8,0.6,0.4,12.0,3,A,4.0,3.3,2.0
2022-09-04,2022-23,Valencia,Getafe,0.9999999999999999,0.4,-1.2000000000000002,0.4,-4.0,2.0,0.6666666666666667,-1.0,-1.0,-0.19999999999999996,0.8,0.6,0.4,0.4,14.0,0.4,1.8,0.0,0.4,18.0,4,H,1.9,3.2,4.5
2022-09-17,2022-23,Valencia,Celta,-0.19999999999999996,-0.20000000000000018,-1.0,0.0,2.0,-1.0,-0.19999999999999996,0.0,-0.6000000000000001,0.6000000000000001,1.4,1.0,0.4,0.2,12.0,1.6,2.0,0.4,0.4,10.0,6,H,2.3,3.2,3.3
2022-10-15,2022-23,Valencia,Elche,1.8,2.0,-1.5999999999999999,0.6,-13.0,11.0,1.375,3.0,-0.19999999999999973,-0.6,2.6,1.2,0.6,0.2,7.0,0.6,2.8,0.0,0.0,20.0,9,D,1.4,4.75,7.5
2022-10-22,2022-23,Valencia,Mallorca,1.0,1.6,0.3999999999999999,0.2,-7.0,6.0,0.6,1.0,1.2,-0.7999999999999999,2.0,1.2,0.4,0.2,8.0,0.4,0.8,0.2,0.2,15.0,11,A,1.75,3.5,5.0
2022-10-29,2022-23,Valencia,Barcelona,-1.2,-0.3999999999999999,1.0,-0.6000000000000001,7.0,-13.0,-1.1818181818181819,1.0,1.0,0.3999999999999999,1.6,1.6,0.2,0.0,9.0,2.0,0.6,0.8,0.8,2.0,12,A,5.0,4.33,1.57
2022-11-10,2022-23,Valencia,Betis,-1.0,-0.3999999999999999,0.5999999999999999,-0.4,7.0,-8.0,-0.6153846153846154,0.0,0.19999999999999996,0.0,1.0,1.4,0.0,0.0,12.0,1.4,0.8,0.4,0.4,5.0,14,H,2.1,3.4,3.6
2023-01-06,2022-23,Valencia,Cadiz,-0.19999999999999996,0.0,-0.8,0.0,-9.0,7.0,0.46666666666666656,-1.0,-0.8,0.0,1.2,1.2,0.2,0.2,10.0,1.2,2.0,0.2,0.2,19.0,16,A,1.57,4.0,5.75
2023-01-23,2022-23,Valencia,Almeria,-0.19999999999999996,0.4,-0.19999999999999996,0.0,-2.0,1.0,0.12867647058823528,9.0,-0.19999999999999996,-0.4,1.0,1.0,0.2,0.2,13.0,0.6,1.2,0.2,0.2,15.0,17,D,1.6,4.2,5.25
2023-02-11,2022-23,Valencia,Ath Bilbao,-0.6000000000000001,-0.6,0.0,-0.2,10.0,-9.0,-0.44999999999999996,-2.0,-0.9999999999999999,-0.3999999999999999,0.4,1.4,0.0,0.0,18.0,1.0,1.4,0.2,0.2,8.0,21,A,3.0,3.2,2.45
2023-02-25,2022-23,Valencia,Sociedad,-1.6,-1.0,0.5999999999999999,-0.4,16.0,-23.0,-1.0454545454545454,-2.0,-0.6000000000000001,-0.19999999999999996,0.2,1.4,0.0,0.0,19.0,1.2,0.8,0.4,0.4,3.0,23,H,3.1,3.1,2.5
2023-03-11,2022-23,Valencia,Osasuna,-0.6,-0.4,0.0,0.0,11.0,-11.0,-0.45833333333333337,1.0,-0.6,-0.19999999999999996,0.4,1.0,0.2,0.2,19.0,0.8,1.0,0.2,0.4,8.0,25,H,2.1,3.2,3.8
2023-04-03,2022-23,Valencia,Vallecano,0.6,-0.19999999999999996,-0.3999999999999999,0.4,11.0,-10.0,-0.3846153846153846,0.0,-0.9999999999999999,-0.4,0.4,1.0,0.4,0.4,19.0,0.6,1.4,0.0,0.2,8.0,27,D,2.05,3.2,3.8
2023-04-16,2022-23,Valencia,Sevilla,-0.5999999999999999,-0.7999999999999999,-0.8000000000000003,-0.2,5.0,-5.0,-0.1785714285714285,-2.0,-1.6,0.0,0.6,1.4,0.2,0.2,18.0,1.4,2.2,0.4,0.2,13.0,29,A,2.2,3.2,3.6
2023-04-27,2022-23,Valencia,Valladolid,-0.5999999999999999,-0.5999999999999999,-1.0,-0.2,4.0,-5.0,-0.16666666666666674,-1.0,-1.8,-0.20000000000000018,0.8,1.6,0.2,0.2,18.0,1.4,2.6,0.4,0.2,14.0,31,H,1.75,3.75,4.75
2023-05-03,2022-23,Valencia,Villarreal,-0.6000000000000001,-1.2,-0.40000000000000013,-0.19999999999999996,12.0,-20.0,-0.625,0.0,-0.6000000000000001,1.0,1.2,1.4,0.4,0.2,17.0,2.4,1.8,0.6,0.0,5.0,33,D,2.75,3.3,2.55
2023-05-21,2022-23,Valencia,Real Madrid,0.19999999999999996,-0.19999999999999996,-0.6000000000000001,0.0,14.0,-34.0,-1.0000000000000002,-1.0,0.0,0.8,1.6,1.0,0.6,0.2,16.0,1.8,1.6,0.6,0.4,2.0,35,H,3.2,3.5,2.2
2023-05-28,2022-23,Valencia,Espanol,0.0,-1.0,-1.2000000000000002,0.0,-6.0,5.0,0.13888888888888895,-1.0,-1.2000000000000002,1.0,1.0,1.0,0.4,0.2,13.0,2.0,2.2,0.4,0.2,19.0,37,D,2.0,3.75,3.4
2023-08-18,2023-24,Valencia,Las Palmas,0.6000000000000001,0.19999999999999996,0.0,0.4,-4.0,2.0,2.0,1.0,0.19999999999999996,0.0,1.2,1.0,0.4,0.2,5.0,1.0,1.0,0.0,0.0,9.0,2,H,1.57,3.9,6.0
2023-08-27,2023-24,Valencia,Osasuna,-0.19999999999999996,-0.19999999999999996,0.0,-0.19999999999999996,-8.0,3.0,1.5,1.0,0.19999999999999996,0.3999999999999999,1.2,1.0,0.4,0.2,4.0,1.4,1.0,0.6,0.4,12.0,3,A,1.91,3.4,4.0
2023-09-16,2023-24,Valencia,Ath Madrid,-0.8000000000000003,-1.7999999999999998,0.19999999999999996,-0.19999999999999996,6.0,-1.0,-0.8333333333333335,-5.0,0.19999999999999996,1.7999999999999998,1.0,1.0,0.4,0.2,11.0,2.8,0.8,0.6,0.4,5.0,5,H,3.8,3.3,2.05
2023-09-27,2023-24,Valencia,Sociedad,-0.20000000000000018,-0.8000000000000003,-0.8,0.0,-2.0,1.0,0.16666666666666674,1.0,-0.40000000000000013,1.2000000000000002,1.4,1.0,0.4,0.4,6.0,2.2,1.8,0.4,0.2,8.0,7,A,2.63,3.1,2.8
2023-10-23,2023-24,Valencia,Cadiz,0.6,0.6,-0.20000000000000018,0.2,-5.0,2.0,0.22222222222222232,0.0,-0.40000000000000013,-0.7999999999999999,1.2,1.4,0.2,0.2,10.0,0.6,1.6,0.0,0.2,15.0,10,H,1.75,3.6,5.0
2023-11-05,2023-24,Valencia,Granada,0.4,-0.6000000000000001,-0.8000000000000003,0.2,-9.0,9.0,0.8181818181818181,1.0,-1.2000000000000002,0.20000000000000018,1.0,1.4,0.2,0.2,10.0,1.6,2.2,0.0,0.0,19.0,12,H,1.65,4.0,5.0
2023-11-25,2023-24,Valencia,Celta,1.2000000000000002,0.19999999999999996,-0.6000000000000001,0.4,-9.0,11.0,0.8461538461538461,-1.0,-0.8000000000000003,-0.40000000000000013,1.4,1.6,0.4,0.4,9.0,1.2,2.2,0.0,0.0,18.0,14,D,2.2,3.25,3.5
2023-12-16,2023-24,Valencia,Barcelona,-1.2,-0.7999999999999999,0.40000000000000013,-0.39999999999999997,7.0,-15.0,-0.9375,2.0,-0.6,-0.20000000000000018,0.6,1.6,0.2,0.4,11.0,1.4,1.2,0.6,0.4,4.0,17,D,5.0,3.8,1.67
2024-01-02,2023-24,Valencia,Villarreal,-0.3999999999999999,-1.0,-1.4000000000000001,-0.2,-3.0,4.0,0.2222222222222221,1.0,-1.6,0.8,0.6,0.8,0.2,0.4,10.0,1.6,2.2,0.4,0.0,13.0,19,H,2.05,3.5,3.6
2024-01-20,2023-24,Valencia,Ath Bilbao,-0.6000000000000001,0.19999999999999996,0.4,-0.20000000000000007,5.0,-12.0,-0.5999999999999999,-1.0,1.4,0.8,1.8,0.8,0.6,0.2,8.0,1.6,0.4,0.8,0.6,3.0,21,H,3.3,3.3,2.25
2024-02-03,2023-24,Valencia,Almeria,2.1999999999999997,1.0,-1.2,0.8,-12.0,26.0,1.1818181818181819,-2.0,-0.19999999999999996,0.0,1.8,0.8,0.8,0.4,8.0,0.8,2.0,0.0,0.2,20.0,23,H,1.65,3.75,5.5
2024-02-17,2023-24,Valencia,Sevilla,0.40000000000000013,0.0,-0.8,0.19999999999999996,-6.0,12.0,0.4999999999999999,1.0,-0.6000000000000001,0.19999999999999996,1.4,1.2,0.6,0.2,9.0,1.4,2.0,0.4,0.2,15.0,25,D,2.25,3.3,3.3
2024-03-02,2023-24,Valencia,Real Madrid,-0.8000000000000003,-1.2000000000000002,0.6,-0.19999999999999996,7.0,-29.0,-1.06,8.0,0.19999999999999996,0.8,0.6,1.0,0.4,0.4,8.0,1.8,0.4,0.6,0.6,1.0,26,D,5.25,3.8,1.67
2024-03-09,2023-24,Valencia,Getafe,-0.19999999999999996,-0.8,-0.8000000000000003,0.0,-3.0,2.0,0.12678062678062685,0.0,-1.4000000000000001,0.20000000000000018,0.8,1.4,0.2,0.2,8.0,1.6,2.2,0.2,0.0,11.0,27,H,2.0,3.2,4.2
2024-03-30,2023-24,Valencia,Mallorca,-0.3999999999999999,-0.20000000000000007,0.19999999999999996,-0.2,-6.0,10.0,0.3940886699507389,-1.0,-0.20000000000000007,-0.19999999999999996,0.6,1.0,0.2,0.4,8.0,0.8,0.8,0.4,0.4,14.0,29,D,2.05,3.0,4.2
2024-04-20,2023-24,Valencia,Betis,1.4,-0.7999999999999999,-2.0,0.39999999999999997,-1.0,2.0,0.06451612903225801,-3.0,-1.6,1.2,0.6,0.2,0.6,0.8,7.0,1.4,2.2,0.2,0.0,8.0,32,A,2.2,3.2,3.5
2024-05-05,2023-24,Valencia,Alaves,0.19999999999999996,0.0,0.19999999999999996,0.0,-5.0,9.0,0.2727272727272727,-2.0,0.0,-0.19999999999999996,1.0,1.2,0.4,0.6,8.0,1.0,1.0,0.4,0.4,13.0,34,A,2.1,3.0,4.0
2024-05-12,2023-24,Valencia,Vallecano,0.19999999999999996,0.6,0.3999999999999999,0.2,-8.0,13.0,0.38235294117647056,0.0,0.0,-0.9999999999999999,1.0,1.4,0.4,0.4,9.0,0.4,1.0,0.2,0.4,17.0,35,D,2.25,3.1,3.5
2024-05-19,2023-24,Valencia,Girona,-1.8,-1.7999999999999998,0.40000000000000013,-0.6,6.0,-27.0,-0.7500000000000002,-2.0,-0.6,0.7999999999999998,0.6,1.6,0.0,0.2,9.0,2.4,1.2,0.6,0.2,3.0,37,A,3.0,3.5,2.3
2024-08-17,2024-25,Valencia,Barcelona,-2.0,-1.6,0.3999999999999999,-0.8,3.0,0.0,0.0,0.0,-0.4,0.8000000000000003,0.6,1.4,0.0,0.2,11.0,2.2,1.0,0.8,0.6,8.0,1,A,4.75,3.8,1.73
2024-08-31,2024-25,Valencia,Villarreal,-1.6,-1.6,0.0,-0.4,18.0,-7.0,-2.3333333333333335,-2.0,-1.2000000000000002,0.3999999999999999,1.0,2.2,0.0,0.0,20.0,2.6,2.2,0.4,0.0,2.0,4,D,2.8,3.4,2.45
2024-09-21,2024-25,Valencia,Girona,-1.2,-1.0,0.3999999999999999,-0.4,9.0,-6.0,-1.2,0.0,-1.0,-0.3999999999999999,0.6,2.0,0.0,0.0,20.0,1.6,1.6,0.4,0.4,11.0,6,H,2.88,3.3,2.5
2024-09-24,2024-25,Valencia,Osasuna,-1.0,-0.5999999999999999,-0.3999999999999999,-0.39999999999999997,11.0,-6.0,-1.0,0.0,-1.2,-0.20000000000000018,0.8,1.6,0.2,0.2,19.0,1.4,2.0,0.6,0.2,8.0,7,D,2.0,3.1,4.0
2024-10-21,2024-25,Valencia,Las Palmas,0.8,-0.6,-0.8,0.2,-1.0,3.0,0.3333333333333333,1.0,-1.6,-0.19999999999999996,0.4,1.2,0.2,0.6,19.0,1.0,2.0,0.0,0.0,20.0,10,A,1.62,3.8,5.5
2024-11-23,2024-25,Valencia,Betis,-1.0,-0.6,0.3999999999999999,-0.4,13.0,-13.0,-0.9020979020979022,8.0,-0.4,-0.19999999999999996,0.6,1.4,0.0,0.4,20.0,1.2,1.0,0.4,0.2,7.0,12,H,3.0,3.0,2.6
2024-12-07,2024-25,Valencia,Vallecano,0.4,1.0,0.20000000000000018,0.0,6.0,-6.0,-0.3736263736263735,2.0,0.20000000000000018,-1.0,1.6,1.6,0.2,0.2,19.0,0.6,1.4,0.2,0.2,13.0,14,A,2.25,2.9,3.75
2024-12-22,2024-25,Valencia,Alaves,0.20000000000000007,0.19999999999999996,-0.40000000000000013,0.2,3.0,-5.0,-0.2536764705882353,-3.0,-0.6000000000000001,-0.3999999999999999,1.2,1.4,0.2,0.0,20.0,1.0,1.8,0.0,0.0,17.0,17,D,2.25,3.1,3.5
2025-01-03,2024-25,Valencia,Real Madrid,-1.6,-1.8,0.0,-0.6,17.0,-28.0,-1.5163398692810457,0.0,-0.5999999999999999,1.2000000000000002,0.8,1.4,0.0,0.0,19.0,2.6,1.4,0.6,0.4,2.0,18,A,7.0,4.5,1.42
2025-01-19,2024-25,Valencia,Sociedad,-1.4,-0.19999999999999996,0.9999999999999999,-0.6,13.0,-15.0,-0.7894736842105262,2.0,0.6,-0.19999999999999996,1.0,1.4,0.0,0.0,20.0,1.2,0.4,0.6,0.8,7.0,20,H,3.1,3.0,2.55
2025-02-02,2024-25,Valencia,Celta,0.19999999999999996,0.19999999999999996,1.2,0.0,6.0,-9.0,-0.4285714285714286,1.0,0.0,-1.4,1.2,2.4,0.2,0.2,19.0,1.0,1.2,0.2,0.2,13.0,22,H,2.3,3.1,3.25
2025-02-09,2024-25,Valencia,Leganes,0.3999999999999999,0.3999999999999999,0.8000000000000003,0.2,3.0,-4.0,-0.18181818181818177,-2.0,-0.19999999999999996,-1.4000000000000001,1.2,2.2,0.4,0.2,19.0,0.8,1.4,0.2,0.4,16.0,23,H,1.73,3.4,5.5
2025-02-22,2024-25,Valencia,Ath Madrid,0.8,0.3999999999999999,1.0,0.39999999999999997,15.0,-27.0,-1.125,0.0,0.5999999999999999,-0.8,1.4,1.8,0.6,0.4,18.0,1.0,0.8,0.2,0.2,3.0,25,A,4.2,3.4,1.91
2025-03-08,2024-25,Valencia,Valladolid,1.4000000000000001,1.0,-2.0,0.4,-2.0,8.0,0.3076923076923077,-2.0,-2.0,-1.0,1.6,1.6,0.4,0.2,18.0,0.6,3.6,0.0,0.0,20.0,27,H,1.38,4.5,9.0
2025-03-30,2024-25,Valencia,Mallorca,-0.6000000000000001,-0.20000000000000018,0.8,-0.2,8.0,-12.0,-0.4285714285714286,0.0,0.3999999999999999,-0.19999999999999996,1.4,1.8,0.2,0.0,16.0,1.6,1.0,0.4,0.0,8.0,29,H,2.15,3.1,3.75
2025-04-11,2024-25,Valencia,Sevilla,1.4000000000000001,1.0,0.0,0.39999999999999997,3.0,-2.0,-0.06666666666666665,1.0,0.6000000000000001,-0.3999999999999999,1.8,1.2,0.6,0.2,15.0,0.8,1.2,0.2,0.2,12.0,31,H,2.3,3.1,3.4
2025-04-22,2024-25,Valencia,Espanol,0.20000000000000018,-0.6000000000000001,0.0,0.0,1.0,0.0,-0.03830645161290325,-1.0,0.6,1.2000000000000002,1.2,0.6,0.6,0.4,14.0,1.8,0.6,0.6,0.6,13.0,33,D,1.95,3.3,4.1
2025-05-10,2024-25,Valencia,Getafe,1.6,0.6000000000000001,-0.19999999999999996,0.39999999999999997,-1.0,3.0,0.08823529411764719,-1.0,0.40000000000000013,0.0,1.6,1.0,0.6,0.2,12.0,1.0,1.2,0.2,0.2,13.0,35,H,2.0,3.0,4.33
2025-05-18,2024-25,Valencia,Ath Bilbao,-0.3999999999999999,0.8,0.8,-0.19999999999999996,7.0,-22.0,-0.6111111111111112,1.0,1.4000000000000001,-0.19999999999999996,1.6,1.0,0.4,0.2,11.0,0.8,0.2,0.6,0.8,4.0,37,A,2.2,3.0,3.8
2020-09-27,2020-21,Valladolid,Celta,-1.5,-0.5,1.0,-0.5,7.0,-3.0,-1.5,-1.0,0.0,-0.5,0.5,1.5,0.0,0.0,14.0,1.0,0.5,0.5,0.5,7.0,3,D,2.8,3.0,2.7
2020-10-03,2020-21,Valladolid,Eibar,0.25,0.0,0.0,0.0,-1.0,1.0,0.25,0.0,-0.75,-0.75,0.5,1.25,0.0,0.0,18.0,0.5,1.25,0.0,0.25,19.0,5,A,2.35,3.0,3.4
2020-10-25,2020-21,Valladolid,Alaves,-0.4,0.20000000000000007,0.20000000000000018,-0.2,1.0,-1.0,-0.16666666666666663,0.0,-0.5999999999999999,-1.0,0.8,1.6,0.0,0.0,19.0,0.6,1.4,0.2,0.4,18.0,7,A,2.3,2.9,3.5
2020-11-08,2020-21,Valladolid,Ath Bilbao,-1.0,-0.20000000000000007,1.0,-0.4,7.0,-6.0,-0.9107142857142858,-2.0,-0.20000000000000007,-1.0,0.6,1.8,0.0,0.0,20.0,0.8,0.8,0.4,0.2,13.0,9,H,3.3,2.9,2.37
2020-11-27,2020-21,Valladolid,Levante,0.5999999999999999,0.5999999999999999,0.40000000000000013,0.4,-1.0,2.0,0.12222222222222223,-1.0,0.19999999999999996,-0.8,1.4,1.6,0.4,0.0,17.0,0.8,1.2,0.0,0.0,18.0,11,D,2.55,3.3,2.8
2020-12-11,2020-21,Valladolid,Osasuna,1.2,0.7999999999999999,-0.8000000000000003,0.4,1.0,-1.0,-0.16666666666666663,1.0,-1.0000000000000002,-0.9999999999999999,1.2,1.4,0.4,0.0,19.0,0.4,2.2,0.0,0.0,18.0,13,H,2.5,3.1,3.0
2020-12-22,2020-21,Valladolid,Barcelona,-0.3999999999999999,-0.3999999999999999,0.3999999999999999,-0.19999999999999996,13.0,-7.0,-0.6153846153846154,0.0,0.6000000000000001,0.6000000000000001,1.6,1.4,0.4,0.0,18.0,2.0,1.0,0.6,0.4,5.0,15,A,7.0,5.4,1.36
2021-01-10,2020-21,Valladolid,Valencia,1.0,-0.19999999999999996,-0.40000000000000013,0.4,-2.0,2.0,0.11764705882352944,2.0,-0.6000000000000001,0.0,1.0,1.2,0.4,0.4,15.0,1.2,1.6,0.0,0.0,17.0,18,A,2.37,3.25,3.1
2021-01-19,2020-21,Valladolid,Elche,0.6,-0.6,-1.0,0.2,-1.0,2.0,0.0,1.0,-1.6,0.0,0.4,1.0,0.2,0.4,17.0,1.0,2.0,0.0,0.0,18.0,19,D,1.83,3.4,4.6
2021-01-29,2020-21,Valladolid,Huesca,1.0,0.8,-0.19999999999999996,0.2,-4.0,7.0,0.35,1.0,-0.19999999999999996,-0.8,1.0,1.0,0.2,0.4,16.0,0.2,1.2,0.0,0.2,20.0,21,A,2.2,3.1,3.6
2021-02-20,2020-21,Valladolid,Real Madrid,-1.7999999999999998,-1.0000000000000002,1.0,-0.8,16.0,-28.0,-1.2173913043478262,1.0,0.3999999999999999,0.40000000000000013,1.2,1.8,0.0,0.0,18.0,2.2,0.8,0.8,0.4,2.0,24,A,5.5,4.2,1.57
2021-03-06,2020-21,Valladolid,Getafe,-0.19999999999999996,0.0,0.0,-0.2,3.0,-5.0,-0.20000000000000007,-1.0,-0.7999999999999999,-0.7999999999999999,0.6,1.4,0.0,0.0,17.0,0.6,1.4,0.2,0.2,14.0,26,H,3.0,2.8,2.7
2021-03-20,2020-21,Valladolid,Sevilla,-0.6000000000000001,-0.3999999999999999,0.0,-0.39999999999999997,12.0,-28.0,-1.0370370370370372,4.0,0.0,0.3999999999999999,0.8,0.8,0.2,0.2,16.0,1.2,0.8,0.6,0.6,4.0,28,D,4.33,3.5,1.83
2021-04-11,2020-21,Valladolid,Granada,0.0,-0.19999999999999996,-0.8,-0.2,5.0,-9.0,-0.31034482758620696,-2.0,-0.8,0.19999999999999996,0.8,0.8,0.2,0.2,16.0,1.0,1.6,0.4,0.2,11.0,30,A,2.05,3.4,3.6
2021-04-24,2020-21,Valladolid,Cadiz,-0.7999999999999999,-0.20000000000000007,-0.19999999999999996,-0.4,4.0,-8.0,-0.22177419354838712,0.0,-0.6,-0.19999999999999996,0.6,1.0,0.0,0.2,17.0,0.8,1.2,0.4,0.4,13.0,32,D,1.9,3.25,4.33
2021-05-02,2020-21,Valladolid,Betis,-0.4,0.19999999999999996,0.5999999999999999,0.0,11.0,-20.0,-0.6060606060606061,-4.0,0.19999999999999996,-0.5999999999999999,1.0,1.4,0.0,0.0,17.0,0.8,0.8,0.0,0.4,6.0,34,D,3.0,3.5,2.3
2021-05-13,2020-21,Valladolid,Villarreal,-0.3999999999999999,-1.0,-0.19999999999999996,-0.4,11.0,-21.0,-0.6000000000000001,0.0,-0.8,0.3999999999999999,1.0,1.6,0.0,0.0,18.0,2.0,1.8,0.4,0.2,7.0,36,A,3.8,3.5,1.95
2021-05-22,2020-21,Valladolid,Ath Madrid,-1.6,-0.3999999999999999,1.5999999999999999,-0.6,18.0,-52.0,-1.4054054054054057,0.0,0.0,-1.2,0.8,2.4,0.0,0.0,19.0,1.2,0.8,0.6,0.4,1.0,38,A,9.0,5.25,1.33
2022-08-13,2022-23,Valladolid,Villarreal,-1.2,-1.4,1.2,-0.4,-2.0,0.0,0.0,0.0,-0.6,-0.3999999999999999,0.6,2.4,0.0,0.0,5.0,2.0,1.2,0.4,0.2,7.0,1,A,3.9,3.6,1.9
2022-09-05,2022-23,Valladolid,Almeria,-1.1333333333333333,-0.7333333333333333,1.4666666666666666,-0.3333333333333333,5.0,-3.0,-1.0,-1.0,-0.7333333333333333,-1.4666666666666666,0.6,2.8,0.0,0.0,17.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,12.0,4,H,2.3,3.3,3.1
2022-09-16,2022-23,Valladolid,Cadiz,0.8,0.6,-0.7999999999999998,0.2,-3.0,4.0,0.8,1.0,-2.1999999999999997,-2.0,0.6,2.0,0.2,0.2,17.0,0.0,2.8,0.0,0.0,20.0,6,A,2.0,3.25,4.0
